id_noticia,author_id,tweet_id,created_at,site,text,rotulacao_manual,id_rotulador
22,14594813,1476659356598951944,2021-12-30,G1,"⌛ #retrospectiva2021 | junho lázaro barbosa, o serial killer do df, é morto pela polícia após 20 dias de buscas uma megaoperação foi montada com o objetivo de capturálo procura durou 20 dias",0,S
20,1050458761117257728,1175452930096422919,2019-09-21,UOL,"meu caro, a questão é que hoje os traficantes oferecem mais segurança a essas pessoas que a polícia a polícia está matando eles, como eles vão confiar nela? essa ação assassina da polícia só joga o povo nos braços do tráfico e do crime organizado",-1,M
24,1251289990430105600,1278383643531137025,2020-07-01,G1,eu não aguento mais,-1,M
18,1084970582171676677,1163794243921596417,2019-08-20,UOL,mas mata ela ou não mata?,-1,S
26,1166781234795700227,1390488326868701184,2021-05-07,Folha,"pessoas ? com fuzis na mão? me poupe bandidos! assassinos! e outra , moradores vazaram conversas de bandidos mandando saírem na rua para atrapalhar a policia",-1,S
25,1077918500033908737,1115346290743943170,2019-04-08,G1,"pare de ser idiota! não tem nada a ver!!! agora tudo que acontece vocês usam pra fazer discursos políticos totalmente descolados da realidade! foi um erro lamentável, mas não tem nada a ver com extermínio de negros, anta! olha, já tá me irritando tanta burrice da esquerda!!!",-1,G
21,1264780967882952704,1457066742841229316,2021-11-06,G1,cade o vademecum seu imbecil? lei todo o artigo é foda preguiça do caralho por isso come capim vou te ajudar,-1,S
21,51601494,1456982726045839360,2021-11-06,UOL,a agressão de um homem a uma mulher é uma imagem difícil de ser assistida a covardia é um dos maiores vícios a perverter a hombridade,-1,M
21,127334557,1457010928457863175,2021-11-06,Folha,"o lance é que a polícia não faria isso com um cara da área nobre da cidade, independente do crime rico até xinga policial que tá tudo bem",-1,G
22,55197154,1409533562148229127,2021-06-28,UOL,"no primeiro post ""foi morto em confronto com a polícia"" agora está ""capturado e morto"" daqui a pouco mudam de capturado e morto para ""capturado e executado"" depois começam a condenar os policiais o que eu penso como o nome dele é lázaro, espero que esse não ressuscite",-1,S
23,1262944550890414080,1262947363892744192,2020-05-20,G1,valeu o militante de iphone kkkkk,0,S
24,1238305193378353152,1278673624451428353,2020-07-02,G1,"simm, eles mataram o bandido postaram até foto",-1,G
20,34012856,1175494432373825536,2019-09-21,Folha,pq esse é um país dominado por bandidos,-1,G
20,1045713778334158849,1175531902570156032,2019-09-21,Folha,"não podermos ser omissos, coniventes naturalizando o ato de desamor, de ódio muito triste",-1,S
22,1285222495201693699,1409503334298537986,2021-06-28,G1,ué minha filha?? foi preso e dps morreu tem erro ñ,-1,S
26,2450811575,1390785219079331840,2021-05-07,Folha,"mitada, agora o choro vem",-1,M
26,287296765,1390435885628497925,2021-05-06,Folha,"amém, ansiosos pra que essa meta seja batida em breve! ",1,M
24,1243696715477196807,1278404429297958913,2020-07-01,G1,"concordo muito! tem alma sebosa na polícia sim! mas a mensagem que eu quero passar, é que quando o bandido mata, virou rotina, é só mais um quando a polícia mata, generalizam toda a polícia! surge em todos os jornais! e nem buscam saber se houve culpa do fardado",-1,S
23,2664695158,1262825765546098692,2020-05-19,G1,assassinado*****,-1,S
26,1202797794,1390612709671161856,2021-05-07,Folha,eu estou aplaudindo de pé!!,1,S
26,949322650681270273,1390403304983867392,2021-05-06,G1,"enorme pois reduto de eleitores do psol, intocáveis !",0,M
26,730600379470204928,1390531888629043203,2021-05-07,Folha,essa polícia asesina fazendo o trabalho de cidadão de bem!,1,M
22,4034712754,1409524463335530499,2021-06-28,G1,serial killer ou pistoleiro contratado? nunca saberemos,0,S
21,1411806245573496842,1457054903134789633,2021-11-06,Folha,"a tua linha de raciocínio que é errada, não nós que somos o que você afirmou apenae reorganiza tua linha de pensamento que você estará certa",-1,G
21,1338286496172929025,1457057816951365642,2021-11-06,G1,"kkkkkkk sim claro, melhor acreditar em uma mulher que estava armada e meteu as crianças no meio do que na justiça (mesmo ela sendo uma merda",-1,M
18,71687792,1163792858677239808,2019-08-20,UOL,"nesse caso esta corretíssimo, parabéns não atiraram em jovens da periferia como vêem acontecendo",1,S
18,1076529224993906694,"1,16389E+18",2019-08-20,UOL,os civis dentro do ônibus numa agonia danada e os direitos humanos enchendo o saco a vá,-1,G
25,782950171328057345,1115249272340004864,2019-04-08,G1,pior é quem tem alienado fã de bolsonaro que vai querer achar argumentos para defender a ação dos militares,-1,G
25,1881499615,1115799954268803072,2019-04-10,Folha,vidas negras importam vc é cega? ou só é burra msm? em nenhum momento disse que outras vidas não interpretação de texto pra que né,-1,S
22,1272336495144251392,1409523180696489986,2021-06-28,G1,"importa se teve confronto, os policiais tinham que revidar mesmo mas se foi execução, foi queima de arquivo nunca saberemos se ele tinha cúmplices ou mandante",-1,G
22,872088803909017601,1409538273530290181,2021-06-28,G1,"joão, você é gente boa vou apagar o post original meu problema era com a psicóloga incompetente",0,S
18,2331873958,1163780346963464192,2019-08-20,G1,"homem armado faz reféns em ônibus na ponte rioniterói, que está fechada",-1,S
21,1411806245573496842,1457028998849081349,2021-11-06,Folha,"cidadã, você é uma pessoa muito perdida na tua linha de raciocínio creio que nem você mesma entende onde quer chegar com o que fala",0,M
22,1223012873997291523,1409532743159926787,2021-06-28,G1,"agora mostra onde foi que eu te xinguei (antes de vc ter me xingado pra vc me chamar de ""boçal de merda""",-1,G
23,724830008808714242,1262944693631008768,2020-05-20,G1,kkkkkkkkkkkkkkkkkkkkkkkkkk oc usando droga??? só se for no mundo paralelo ne,-1,M
20,1103581988592762882,1175476997646114819,2019-09-21,Folha,"muito triste o que aconteceu, é uma vida e tinha muito para viver é uma tragédia a forma como a mensagem foi passada é que eu questiono",-1,S
18,130121967,1163752828210491397,2019-08-20,G1,"meu deus, o dia mal começou ",-1,G
21,137240014,1475671366229712898,2021-12-28,G1,preocupante a diferença da atuação da polícia nas diferentes camadas sociais ex positivo distribuição gratuita,-1,G
22,1251687695874695168,1409520856456388609,2021-06-28,G1,"alguém que não é da área fala que psicólogo trata quem se corta, qual nome a gente da pra isso, produção?",-1,G
24,3345913174,1278280860765216769,2020-07-01,G1,"liberação as drogas já, liberando isso td acaba",0,S
25,855514543,1115261963083427840,2019-04-08,Folha,abordagem?? foi execução mesmo,-1,M
21,1369572496383610880,1457028491208269827,2021-11-06,Folha,"a violência não nasce do nada a pessoa está normal, de repente coloca uma farda e surta não é assim estuda um pouco",-1,S
23,57237195,1262742575384899592,2020-05-19,G1,"hahahahahahahahahahaha contra banco fodido igual à você é obrigação volta pro esgoto que você veio, seu fodido! foi uma criança de 14 anos que morreu! para de falar merda na internet e vai fazer fisioterapia no raio que o parta!",-1,S
25,978448654146134016,1115273971644153861,2019-04-08,G1,"manuzinha, sempre lacrando neh então o carro foi metralhado pq eram negros que estavam lá dentro por essas e outras que eu digo vc é uma h i p ó c r i t a",-1,S
20,188484595,1175476769660514305,2019-09-21,Folha,"faz assim, tira a polícia acabe com a instituição, só tem corrupto lá mesmo vamos ver no que dá",-1,M
21,1361868565427720193,1457073172067627014,2021-11-06,Folha,"em momento algum falei que não deveria ser presa, falei sobre a forma como foi feito, e eu me importo sim se for uma criança ou um idoso, mas isso diz mais sobre o meu caráter",-1,G
26,749341723155951616,1390719744492412932,2021-05-07,Folha,então tu quer que libere todo tipo de drogas!?,-1,G
22,1330334425587077120,1409511383700549637,2021-06-28,G1,pq n foi tu atrás dele?,-1,S
21,23945788,1457119316390854658,2021-11-06,Folha,realmente uma mulher de um metro e meio com um nenem no colo e outra criança agarrada nela ofereciam muito risco pra dois homens armados e treinados,-1,M
24,41614382,1278704703216459776,2020-07-02,G1,enche o toba de maconha e não lê mas ai o militante tem que dar show!!!,-1,G
25,1117441174908936194,1118095480922284032,2019-04-16,G1,"eu tenho pena de vc, vc não consegue responder uma pergunta ! nessa entrevista vc responde todas as perguntas dos jornalistas falando mal de outros candidatos (na época desviando o assunto da pergunta ! vc é uma mula mesmo ! burra pra cacete !",0,M
21,1263525878321086467,1457497801605226496,2021-11-07,Folha,"nossa, é mesmo, tomaram todo o cuidado pra não machucar a criança, eu não tinha percebido, olha só",-1,M
18,1133444030518448128,1163955784423825408,2019-08-20,Folha,"foi pouco a morte para este bandido, antes chore a família dele que as famílias dos passageiros trabalhadores que estavam no ônibus parabéns ao bope",1,M
26,281155999,1391057304376815616,2021-05-08,Folha,bandido bom é bandido !,-1,G
21,1411806245573496842,1456952359335124992,2021-11-06,Folha,"rapaz, você acha que as policiais femininas não tem modo de operação igual? kkkkkkkkkkkkkk",0,S
26,1284288307485126656,1390708703695937539,2021-05-07,Folha,apuração muito bem sucedida poderia ter uma nova operação porque com certeza não tem somente 24 vagabundos lá belo serviço estão de parabéns,1,M
20,3114867245,1175437407476420609,2019-09-21,Folha,se não existisse playboy vagabundo que compra droga do traficante também seu babaca,-1,M
21,69496109,1456974674546548741,2021-11-06,Folha,"ela tava com uma arma na bolsa usando as crianças como escudo pros pms não chegarem na bolsa, ela não obedeceu a ordem deles pra deixar as crianças com outra pessoa pra eles atuarem com segurança não teve chute, tapa, soco, somente a imobilização",1,M
20,58951368,1175469671119826945,2019-09-21,Folha,mais uma criança morta durante uma ação da pm,-1,M
26,172832713,1390372588258578432,2021-05-06,Uol,"você pode tá procurando o terrorista mais perigoso do mundo, nada justifica",-1,G
21,1263525878321086467,1457004697533943810,2021-11-06,Folha,"ahh claro, não tinha outra forma de abordar a mulher, o certo era derrubar ela estando com a criança no colo",-1,G
22,1344579469722447873,1409509639583055875,2021-06-28,UOL,"o cara era um psicopata que matava por prazer isso já havia sido comprovado através de exames além disso, se os policiais não revisassem, morreriam mais vale a vida de um policial, do q um vagabundo vivo pra realização de uma ""investigação""",-1,S
23,52563999,1262747790997729280,2020-05-19,G1,foi assassinado né,-1,S
24,1149006556069072903,1278374558098239492,2020-07-01,Folha,não vou nem ler a matéria da foice se foi troca de tiro entre polícia e bandidos não tenho dúvidas que pra eles a bala saiu da polícia,-1,M
24,1213094947999477760,1278390772417662976,2020-07-01,G1,lê a matéria animal,-1,G
23,1218685809806729217,1262795984381378567,2020-05-19,G1,alguém avisa o sbt que estão falando que a família está procurando o menino da nervoso assistindo!,-1,G
22,90441288,1409524706034827272,2021-06-28,UOL,"a sociedade brasileira é primitiva em cada canto um espelho de despreparo, insegurança e alívio/prazer pela morte fotos do cadáver nas redes sociais são uma mistura de gozo e terror o ‘serial killer’ foi devidamente eliminado via",-1,G
24,854367314833289216,1278474463185702916,2020-07-01,UOL,"leva flores aos criminisos deputada, ou foram os policiais novamente ???",0,M
21,1264780967882952704,1457062410225860617,2021-11-06,G1,ficou sem argumentos flor? eu já sabia se vc quer comer capim coma,-1,S
22,1217056223285121025,1409514642439913478,2021-06-28,G1,um verme a menos no mundo,1,M
20,309955199,1175401810183540749,2019-09-21,UOL,"agatha, 8 años baleada ayer en el complexo do alemão murió asesinada por la policia de wilson witzel #aculpaédowitzel #witzelassassino vía",-1,S
21,2471315766,1457046209596624899,2021-11-06,G1,"podia ter roubado um banco, a abordagem foi feita de forma errada, na frente de uma criança pequena e de um bebê de colo",-1,S
24,848316879101988865,1278381770413617156,2020-07-01,G1,foi rápido todas as noites rezo para que a paz seja dada as favelas ngm merece isso não,-1,S
23,348458834,1362225064486313986,2021-02-18,G1,leia esses autores vc terá uma outra visão policial não corrupto é só um instrumento para alcançar o objetivo do estado racista e genocida,-1,G
25,4836708382,1115429882497044480,2019-04-09,G1,nenhuma palavra do xerife moro uma família destruída e a sensação que caminhamos para dias mais sombrios,-1,M
23,1085958936866537472,1262812373095718912,2020-05-19,G1,#ficaemcasa e leve um tiro,-1,M
23,3403415152,1262811043006427143,2020-05-19,G1,"vida real n é videogame não em situação de guerra, matar ou morrer, a história é outra vc acha que dá pra combater traficante com munição que fura blindado, pedindo por favor, sr, vc poderia n atirar pq tem gente que mora aqui???",-1,G
23,1233090694090305536,1262824246654492672,2020-05-19,UOL,"desculpas? como mulher, se ponha no lugar dessa mãe, por favor",-1,S
24,3091141715,1278430687801094152,2020-07-01,G1,se a polícia vai ter as mesmas atitudes dos ladrões pra que ter polícia?,-1,G
25,1077361559297499137,1115444046384779264,2019-04-09,G1,"não vi sua indignação na morte dos três soldados do exército, em operação nos morros, ano passado por que será ???, você é seletiva ???",-1,S
25,904503276703543297,1115479679199272962,2019-04-09,G1,"pelo jeito é melhor chamar o batman mesmo, quem era pra tá protegendo tá matando vida inocente",-1,G
23,1248492018797445122,1262843129725620226,2020-05-19,G1,é muito mais fácil culpar o policial( que muitas vezes estão na legalidade do que o traficantezinho que oprime os moradores e quem financia o trafico,1,M
